V_E1,V_P1,V_S1,V_V1
0.0017887258438443415,-7.099418446659657e-05,-1.9948488011547357e-05,0.0
0.0017887256386031058,-7.099417816394485e-05,-1.9948487216928375e-05,0.0
0.0017887259380363432,-7.09941883949899e-05,-1.9948488376778254e-05,0.0
0.0017887265916654187,-7.09942126608462e-05,-1.99484909182448e-05,0.0
0.0017887272968667356,-7.099423941013429e-05,-1.99484936627159e-05,0.0
0.0017887278349857328,-7.099425977206152e-05,-1.9948495756481998e-05,0.0
0.001788728064101617,-7.09942679803414e-05,-1.9948496645404438e-05,0.0
0.0017887279190273607,-7.099426137319357e-05,-1.9948496074915476e-05,0.0
0.001788727411309703,-7.099424039334375e-05,-1.9948494090018278e-05,0.0
0.0017887266292291506,-7.099420858802377e-05,-1.994849103528692e-05,0.0
0.0017887257377999758,-7.099417260897162e-05,-1.9948487554866383e-05,0.0
0.001788724978770218,-7.099414221243138e-05,-1.9948484592472557e-05,0.0
0.0017887246706216836,-7.099413025915323e-05,-1.994848339139225e-05,0.0
0.0017887251711054908,-7.099415215004722e-05,-1.9948485354843728e-05,0.0
0.0017887262853005551,-7.099420520430765e-05,-1.994848975821132e-05,0.0
0.0017887275038614378,-7.099426472720075e-05,-1.9948494584713905e-05,0.0
0.0017887284526080572,-7.099431101451685e-05,-1.9948498341918305e-05,0.0
0.001788728887450921,-7.099433118727956e-05,-1.9948500056122845e-05,0.0
0.0017887286943911239,-7.099431919174574e-05,-1.9948499272357337e-05,0.0
0.0017887278895203488,-7.099427579940552e-05,-1.9948496054383093e-05,0.0
0.0017887266190208674,-7.099420860698235e-05,-1.9948490984692914e-05,0.0
0.0017887251591655383,-7.09941320364329e-05,-1.9948485164511108e-05,0.0
0.0017887239163178088,-7.099406733494714e-05,-1.9948480213793456e-05,0.0
0.001788723426931714,-7.099404257494832e-05,-1.9948478271227255e-05,0.0
0.0017887241727717951,-7.099408369143347e-05,-1.9948481267240418e-05,0.0
0.0017887252641077265,-7.099414682956589e-05,-1.9948485692880045e-05,0.0
